TypeNum:72, icd_code:D_428.0, Count:4581, avg_rank:5.817944, Accuracy:0.967693
TypeNum:2921, icd_code:D_305.93, Count:10, avg_rank:1299.600000, Accuracy:0.000000
TypeNum:1692, icd_code:D_537.9, Count:10, avg_rank:2992.200000, Accuracy:0.000000
TypeNum:1370, icd_code:D_054.79, Count:10, avg_rank:1123.200000, Accuracy:0.000000
TypeNum:2065, icd_code:D_820.8, Count:10, avg_rank:1059.800000, Accuracy:0.000000
TypeNum:769, icd_code:D_579.8, Count:10, avg_rank:671.800000, Accuracy:0.000000
TypeNum:2975, icd_code:D_227.3, Count:10, avg_rank:1856.900000, Accuracy:0.000000
TypeNum:1972, icd_code:D_531.70, Count:10, avg_rank:2181.200000, Accuracy:0.000000
TypeNum:2567, icd_code:D_997.79, Count:10, avg_rank:2320.900000, Accuracy:0.000000
TypeNum:1903, icd_code:D_342.92, Count:10, avg_rank:892.100000, Accuracy:0.000000
TypeNum:726, icd_code:D_741.90, Count:10, avg_rank:453.400000, Accuracy:0.200000
TypeNum:225, icd_code:D_200.20, Count:10, avg_rank:1143.000000, Accuracy:0.000000
TypeNum:1810, icd_code:D_287.3, Count:10, avg_rank:1173.100000, Accuracy:0.000000
TypeNum:1505, icd_code:D_535.01, Count:10, avg_rank:2447.200000, Accuracy:0.000000
TypeNum:2145, icd_code:D_196.3, Count:10, avg_rank:1109.400000, Accuracy:0.000000
TypeNum:1054, icd_code:D_707.01, Count:10, avg_rank:1035.100000, Accuracy:0.000000
TypeNum:2248, icd_code:D_453.51, Count:10, avg_rank:1857.200000, Accuracy:0.000000
TypeNum:807, icd_code:D_E884.2, Count:10, avg_rank:1272.700000, Accuracy:0.000000
TypeNum:2111, icd_code:D_905.0, Count:10, avg_rank:653.800000, Accuracy:0.000000
TypeNum:2114, icd_code:D_733.14, Count:10, avg_rank:846.200000, Accuracy:0.000000
TypeNum:1659, icd_code:D_493.00, Count:10, avg_rank:1024.000000, Accuracy:0.000000
TypeNum:666, icd_code:D_333.99, Count:10, avg_rank:2630.100000, Accuracy:0.000000
TypeNum:1245, icd_code:D_345.91, Count:10, avg_rank:694.900000, Accuracy:0.000000
TypeNum:1194, icd_code:D_536.41, Count:10, avg_rank:1079.200000, Accuracy:0.000000
TypeNum:1089, icd_code:D_V10.44, Count:10, avg_rank:1323.100000, Accuracy:0.000000
TypeNum:1052, icd_code:D_596.1, Count:10, avg_rank:1822.400000, Accuracy:0.000000
TypeNum:704, icd_code:D_V64.42, Count:10, avg_rank:1470.700000, Accuracy:0.000000
TypeNum:1195, icd_code:D_244.8, Count:10, avg_rank:1874.700000, Accuracy:0.000000
TypeNum:1033, icd_code:D_935.1, Count:10, avg_rank:1219.500000, Accuracy:0.000000
TypeNum:2143, icd_code:D_112.9, Count:10, avg_rank:1910.600000, Accuracy:0.000000
TypeNum:885, icd_code:D_188.9, Count:10, avg_rank:1473.700000, Accuracy:0.000000
TypeNum:1843, icd_code:D_790.93, Count:10, avg_rank:1165.500000, Accuracy:0.000000
TypeNum:2511, icd_code:D_765.18, Count:10, avg_rank:8.400000, Accuracy:1.000000
TypeNum:1116, icd_code:D_379.41, Count:10, avg_rank:2072.600000, Accuracy:0.000000
TypeNum:2782, icd_code:D_535.61, Count:10, avg_rank:1666.800000, Accuracy:0.000000
TypeNum:2753, icd_code:D_698.3, Count:10, avg_rank:2519.000000, Accuracy:0.000000
TypeNum:958, icd_code:D_345.41, Count:10, avg_rank:547.200000, Accuracy:0.100000
TypeNum:2308, icd_code:D_707.10, Count:10, avg_rank:1798.700000, Accuracy:0.000000
TypeNum:2779, icd_code:D_438.22, Count:10, avg_rank:1620.800000, Accuracy:0.000000
TypeNum:1977, icd_code:D_250.72, Count:10, avg_rank:2017.600000, Accuracy:0.000000
TypeNum:2558, icd_code:D_345.11, Count:10, avg_rank:901.000000, Accuracy:0.000000
TypeNum:2761, icd_code:D_E888.1, Count:10, avg_rank:880.100000, Accuracy:0.000000
TypeNum:2350, icd_code:D_350.1, Count:10, avg_rank:1187.300000, Accuracy:0.000000
TypeNum:417, icd_code:D_582.9, Count:10, avg_rank:1517.200000, Accuracy:0.000000
TypeNum:1348, icd_code:D_V45.77, Count:10, avg_rank:934.700000, Accuracy:0.000000
TypeNum:625, icd_code:D_150.9, Count:10, avg_rank:675.700000, Accuracy:0.000000
TypeNum:1802, icd_code:D_435.2, Count:10, avg_rank:1439.000000, Accuracy:0.000000
TypeNum:1573, icd_code:D_E884.9, Count:10, avg_rank:1163.800000, Accuracy:0.000000
TypeNum:1462, icd_code:D_289.9, Count:10, avg_rank:2482.600000, Accuracy:0.000000
TypeNum:2614, icd_code:D_200.80, Count:10, avg_rank:1064.600000, Accuracy:0.000000
TypeNum:1048, icd_code:D_962.3, Count:10, avg_rank:938.000000, Accuracy:0.000000
TypeNum:1618, icd_code:D_244.3, Count:10, avg_rank:1218.500000, Accuracy:0.000000
TypeNum:2388, icd_code:D_E858.3, Count:10, avg_rank:1874.500000, Accuracy:0.000000
TypeNum:2210, icd_code:D_459.89, Count:10, avg_rank:1343.200000, Accuracy:0.000000
TypeNum:2631, icd_code:D_745.4, Count:10, avg_rank:856.100000, Accuracy:0.200000
TypeNum:3014, icd_code:D_446.5, Count:10, avg_rank:1284.600000, Accuracy:0.000000
TypeNum:1588, icd_code:D_305.40, Count:10, avg_rank:1661.700000, Accuracy:0.000000
TypeNum:2092, icd_code:D_378.54, Count:10, avg_rank:2582.600000, Accuracy:0.000000
TypeNum:993, icd_code:D_969.3, Count:9, avg_rank:976.555556, Accuracy:0.000000
TypeNum:1321, icd_code:D_599.60, Count:9, avg_rank:1802.222222, Accuracy:0.000000
TypeNum:1962, icd_code:D_598.9, Count:9, avg_rank:1653.000000, Accuracy:0.000000
TypeNum:1686, icd_code:D_410.12, Count:9, avg_rank:1053.444444, Accuracy:0.000000
TypeNum:2513, icd_code:D_550.92, Count:9, avg_rank:449.666667, Accuracy:0.333333
TypeNum:1422, icd_code:D_516.3, Count:9, avg_rank:1328.222222, Accuracy:0.000000
TypeNum:779, icd_code:D_E884.3, Count:9, avg_rank:1728.888889, Accuracy:0.000000
TypeNum:1146, icd_code:D_738.4, Count:9, avg_rank:1972.555556, Accuracy:0.000000
TypeNum:2632, icd_code:D_765.15, Count:9, avg_rank:20.666667, Accuracy:0.666667
TypeNum:1243, icd_code:D_807.04, Count:9, avg_rank:1882.777778, Accuracy:0.000000
TypeNum:2197, icd_code:D_786.8, Count:9, avg_rank:976.777778, Accuracy:0.000000
TypeNum:1898, icd_code:D_112.4, Count:9, avg_rank:1248.111111, Accuracy:0.000000
TypeNum:1469, icd_code:D_567.8, Count:9, avg_rank:1383.333333, Accuracy:0.000000
TypeNum:3430, icd_code:D_924.10, Count:9, avg_rank:2171.222222, Accuracy:0.000000
TypeNum:2629, icd_code:D_791.0, Count:9, avg_rank:1625.888889, Accuracy:0.000000
TypeNum:2052, icd_code:D_271.3, Count:9, avg_rank:1322.888889, Accuracy:0.000000
TypeNum:2964, icd_code:D_183.0, Count:9, avg_rank:1337.777778, Accuracy:0.000000
TypeNum:2157, icd_code:D_205.02, Count:9, avg_rank:535.666667, Accuracy:0.000000
TypeNum:2079, icd_code:D_719.7, Count:9, avg_rank:1385.888889, Accuracy:0.000000
TypeNum:2082, icd_code:D_V43.61, Count:9, avg_rank:1722.333333, Accuracy:0.000000
TypeNum:1944, icd_code:D_V55.6, Count:9, avg_rank:2682.888889, Accuracy:0.000000
TypeNum:1022, icd_code:D_553.29, Count:9, avg_rank:1653.222222, Accuracy:0.000000
TypeNum:2677, icd_code:D_336.1, Count:9, avg_rank:1110.333333, Accuracy:0.000000
TypeNum:2952, icd_code:D_536.2, Count:9, avg_rank:1876.555556, Accuracy:0.000000
TypeNum:2517, icd_code:D_453.83, Count:9, avg_rank:2013.000000, Accuracy:0.000000
TypeNum:1718, icd_code:D_868.03, Count:9, avg_rank:1485.333333, Accuracy:0.000000
TypeNum:1453, icd_code:D_E980.4, Count:9, avg_rank:1000.111111, Accuracy:0.000000
TypeNum:1039, icd_code:D_188.8, Count:9, avg_rank:1072.777778, Accuracy:0.000000
TypeNum:1621, icd_code:D_429.4, Count:9, avg_rank:783.555556, Accuracy:0.000000
TypeNum:2512, icd_code:D_765.25, Count:9, avg_rank:14.555556, Accuracy:0.666667
TypeNum:1041, icd_code:D_716.96, Count:9, avg_rank:1529.888889, Accuracy:0.000000
TypeNum:659, icd_code:D_807.02, Count:9, avg_rank:1557.000000, Accuracy:0.000000
TypeNum:508, icd_code:D_410.81, Count:9, avg_rank:1497.777778, Accuracy:0.000000
TypeNum:3308, icd_code:D_522.5, Count:9, avg_rank:1572.888889, Accuracy:0.000000
TypeNum:3225, icd_code:D_E879.4, Count:9, avg_rank:1798.111111, Accuracy:0.000000
TypeNum:1298, icd_code:D_331.3, Count:9, avg_rank:1606.222222, Accuracy:0.000000
TypeNum:2015, icd_code:D_443.29, Count:9, avg_rank:2371.333333, Accuracy:0.000000
TypeNum:3103, icd_code:D_552.1, Count:9, avg_rank:1838.888889, Accuracy:0.000000
TypeNum:2743, icd_code:D_998.30, Count:9, avg_rank:2189.555556, Accuracy:0.000000
TypeNum:1312, icd_code:D_567.89, Count:9, avg_rank:1333.111111, Accuracy:0.000000
TypeNum:3327, icd_code:D_157.9, Count:9, avg_rank:1289.111111, Accuracy:0.000000
TypeNum:1800, icd_code:D_368.2, Count:9, avg_rank:1493.666667, Accuracy:0.000000
TypeNum:1419, icd_code:D_E887, Count:9, avg_rank:1812.666667, Accuracy:0.000000
TypeNum:2730, icd_code:D_295.60, Count:9, avg_rank:1389.777778, Accuracy:0.000000
TypeNum:405, icd_code:D_335.20, Count:9, avg_rank:695.333333, Accuracy:0.000000
TypeNum:1161, icd_code:D_781.3, Count:9, avg_rank:2146.000000, Accuracy:0.000000
TypeNum:2435, icd_code:D_860.2, Count:9, avg_rank:1422.333333, Accuracy:0.000000
TypeNum:1283, icd_code:D_715.98, Count:9, avg_rank:1732.555556, Accuracy:0.000000
TypeNum:1115, icd_code:D_595.9, Count:9, avg_rank:1680.444444, Accuracy:0.000000
TypeNum:1738, icd_code:D_337.20, Count:9, avg_rank:3183.000000, Accuracy:0.000000
TypeNum:2479, icd_code:D_580.9, Count:9, avg_rank:1631.666667, Accuracy:0.000000
TypeNum:3531, icd_code:D_E931.5, Count:9, avg_rank:1371.666667, Accuracy:0.000000
TypeNum:2218, icd_code:D_522.4, Count:9, avg_rank:1356.333333, Accuracy:0.000000
TypeNum:466, icd_code:D_611.72, Count:9, avg_rank:2073.666667, Accuracy:0.000000
TypeNum:2676, icd_code:D_425.7, Count:9, avg_rank:1727.666667, Accuracy:0.000000
TypeNum:2373, icd_code:D_E929.9, Count:9, avg_rank:1706.666667, Accuracy:0.000000
TypeNum:2132, icd_code:D_733.6, Count:9, avg_rank:1945.000000, Accuracy:0.000000
TypeNum:734, icd_code:D_482.2, Count:9, avg_rank:1979.111111, Accuracy:0.000000
TypeNum:1815, icd_code:D_250.73, Count:9, avg_rank:239.000000, Accuracy:0.000000
TypeNum:1759, icd_code:D_V02.9, Count:9, avg_rank:2118.111111, Accuracy:0.000000
TypeNum:2002, icd_code:D_434.90, Count:9, avg_rank:1113.222222, Accuracy:0.000000
TypeNum:1865, icd_code:D_279.01, Count:9, avg_rank:1226.111111, Accuracy:0.000000
TypeNum:1246, icd_code:D_709.9, Count:9, avg_rank:2004.000000, Accuracy:0.000000
TypeNum:2281, icd_code:D_726.5, Count:9, avg_rank:1162.777778, Accuracy:0.000000
TypeNum:1569, icd_code:D_372.00, Count:9, avg_rank:1048.777778, Accuracy:0.000000
TypeNum:2073, icd_code:D_438.19, Count:9, avg_rank:2386.111111, Accuracy:0.000000
TypeNum:1819, icd_code:D_456.0, Count:9, avg_rank:867.444444, Accuracy:0.000000
TypeNum:1049, icd_code:D_E858.0, Count:9, avg_rank:1107.000000, Accuracy:0.000000
TypeNum:3390, icd_code:D_255.0, Count:9, avg_rank:1618.222222, Accuracy:0.000000
TypeNum:1876, icd_code:D_569.61, Count:9, avg_rank:1060.000000, Accuracy:0.000000
TypeNum:17, icd_code:D_716.99, Count:9, avg_rank:1302.777778, Accuracy:0.000000
TypeNum:1593, icd_code:D_477.9, Count:9, avg_rank:1604.111111, Accuracy:0.000000
TypeNum:610, icd_code:D_V53.39, Count:9, avg_rank:1808.555556, Accuracy:0.000000
TypeNum:2196, icd_code:D_273.3, Count:9, avg_rank:901.333333, Accuracy:0.000000
TypeNum:3213, icd_code:D_V49.84, Count:9, avg_rank:1632.555556, Accuracy:0.000000
TypeNum:820, icd_code:D_327.26, Count:9, avg_rank:1328.000000, Accuracy:0.000000
TypeNum:1254, icd_code:D_737.43, Count:9, avg_rank:1303.000000, Accuracy:0.000000
TypeNum:2735, icd_code:D_789.03, Count:9, avg_rank:2476.333333, Accuracy:0.000000
TypeNum:242, icd_code:D_288.04, Count:9, avg_rank:1289.444444, Accuracy:0.000000
TypeNum:2738, icd_code:D_710.4, Count:9, avg_rank:2569.666667, Accuracy:0.000000
TypeNum:1363, icd_code:D_965.00, Count:9, avg_rank:1015.222222, Accuracy:0.000000
TypeNum:1522, icd_code:D_429.3, Count:9, avg_rank:1336.222222, Accuracy:0.000000
TypeNum:2033, icd_code:D_438.53, Count:9, avg_rank:723.777778, Accuracy:0.000000
TypeNum:2890, icd_code:D_288.4, Count:8, avg_rank:1310.750000, Accuracy:0.000000
TypeNum:2154, icd_code:D_348.0, Count:8, avg_rank:1793.625000, Accuracy:0.125000
TypeNum:2031, icd_code:D_807.09, Count:8, avg_rank:1577.375000, Accuracy:0.000000
TypeNum:1536, icd_code:D_852.00, Count:8, avg_rank:1811.625000, Accuracy:0.000000
TypeNum:1142, icd_code:D_110.1, Count:8, avg_rank:3161.875000, Accuracy:0.000000
TypeNum:1239, icd_code:D_861.21, Count:8, avg_rank:1871.250000, Accuracy:0.000000
TypeNum:2536, icd_code:D_785.2, Count:8, avg_rank:830.375000, Accuracy:0.250000
TypeNum:1477, icd_code:D_453.75, Count:8, avg_rank:2966.375000, Accuracy:0.000000
TypeNum:1733, icd_code:D_429.71, Count:8, avg_rank:1281.250000, Accuracy:0.000000
TypeNum:3036, icd_code:D_583.1, Count:8, avg_rank:1826.125000, Accuracy:0.000000
TypeNum:1551, icd_code:D_737.39, Count:8, avg_rank:1873.750000, Accuracy:0.000000
TypeNum:1736, icd_code:D_528.00, Count:8, avg_rank:649.125000, Accuracy:0.000000
TypeNum:4059, icd_code:D_714.2, Count:8, avg_rank:797.500000, Accuracy:0.000000
TypeNum:1297, icd_code:D_238.1, Count:8, avg_rank:1819.375000, Accuracy:0.000000
TypeNum:2277, icd_code:D_852.26, Count:8, avg_rank:1032.125000, Accuracy:0.000000
TypeNum:1926, icd_code:D_447.2, Count:8, avg_rank:1617.250000, Accuracy:0.000000
TypeNum:1402, icd_code:D_461.9, Count:8, avg_rank:1709.875000, Accuracy:0.000000
TypeNum:1302, icd_code:D_805.02, Count:8, avg_rank:1050.750000, Accuracy:0.000000
TypeNum:2961, icd_code:D_342.00, Count:8, avg_rank:2206.000000, Accuracy:0.000000
TypeNum:2497, icd_code:D_778.3, Count:8, avg_rank:116.125000, Accuracy:0.625000
TypeNum:1339, icd_code:D_575.8, Count:8, avg_rank:2231.500000, Accuracy:0.000000
TypeNum:2229, icd_code:D_599.72, Count:8, avg_rank:1944.375000, Accuracy:0.000000
TypeNum:2430, icd_code:D_V85.37, Count:8, avg_rank:995.250000, Accuracy:0.000000
TypeNum:1907, icd_code:D_527.2, Count:8, avg_rank:2058.250000, Accuracy:0.000000
TypeNum:1385, icd_code:D_777.5, Count:8, avg_rank:98.250000, Accuracy:0.375000
TypeNum:2583, icd_code:D_569.1, Count:8, avg_rank:2483.375000, Accuracy:0.000000
TypeNum:2508, icd_code:D_255.8, Count:8, avg_rank:2404.875000, Accuracy:0.000000
TypeNum:1615, icd_code:D_569.0, Count:8, avg_rank:1527.125000, Accuracy:0.000000
TypeNum:2421, icd_code:D_263.8, Count:8, avg_rank:1924.875000, Accuracy:0.000000
TypeNum:2404, icd_code:D_331.9, Count:8, avg_rank:1808.000000, Accuracy:0.000000
TypeNum:2600, icd_code:D_437.9, Count:8, avg_rank:1304.875000, Accuracy:0.000000
TypeNum:3237, icd_code:D_V58.63, Count:8, avg_rank:654.000000, Accuracy:0.000000
TypeNum:1955, icd_code:D_156.0, Count:8, avg_rank:805.625000, Accuracy:0.000000
TypeNum:1279, icd_code:D_799.0, Count:8, avg_rank:2143.000000, Accuracy:0.000000
TypeNum:2315, icd_code:D_V12.41, Count:8, avg_rank:2207.125000, Accuracy:0.000000
TypeNum:1652, icd_code:D_567.31, Count:8, avg_rank:1603.250000, Accuracy:0.000000
TypeNum:894, icd_code:D_228.09, Count:8, avg_rank:2599.500000, Accuracy:0.000000
TypeNum:329, icd_code:D_250.03, Count:8, avg_rank:1986.625000, Accuracy:0.000000
TypeNum:432, icd_code:D_446.6, Count:8, avg_rank:3079.250000, Accuracy:0.000000
TypeNum:946, icd_code:D_344.89, Count:8, avg_rank:1799.375000, Accuracy:0.000000
TypeNum:2611, icd_code:D_753.3, Count:8, avg_rank:2880.750000, Accuracy:0.000000
TypeNum:1731, icd_code:D_414.04, Count:8, avg_rank:1192.500000, Accuracy:0.000000
TypeNum:2602, icd_code:D_V14.2, Count:8, avg_rank:1902.500000, Accuracy:0.000000
TypeNum:1603, icd_code:D_V45.75, Count:8, avg_rank:1125.625000, Accuracy:0.000000
TypeNum:1713, icd_code:D_453.85, Count:8, avg_rank:1585.250000, Accuracy:0.000000
TypeNum:2973, icd_code:D_277.88, Count:8, avg_rank:1083.125000, Accuracy:0.000000
TypeNum:913, icd_code:D_573.9, Count:8, avg_rank:2132.000000, Accuracy:0.000000
TypeNum:3240, icd_code:D_251.3, Count:8, avg_rank:1351.500000, Accuracy:0.000000
TypeNum:2636, icd_code:D_320.3, Count:8, avg_rank:1520.000000, Accuracy:0.000000
TypeNum:2214, icd_code:D_722.91, Count:8, avg_rank:1203.000000, Accuracy:0.000000
TypeNum:2158, icd_code:D_429.5, Count:8, avg_rank:1228.375000, Accuracy:0.000000
TypeNum:2359, icd_code:D_751.62, Count:8, avg_rank:1656.750000, Accuracy:0.000000
TypeNum:1966, icd_code:D_575.10, Count:8, avg_rank:1664.375000, Accuracy:0.000000
TypeNum:2444, icd_code:D_V10.01, Count:8, avg_rank:476.625000, Accuracy:0.000000
TypeNum:1609, icd_code:D_405.91, Count:8, avg_rank:809.625000, Accuracy:0.000000
TypeNum:1641, icd_code:D_284.12, Count:8, avg_rank:1444.250000, Accuracy:0.000000
TypeNum:1290, icd_code:D_711.05, Count:8, avg_rank:1888.375000, Accuracy:0.000000
TypeNum:2473, icd_code:D_245.2, Count:8, avg_rank:1494.875000, Accuracy:0.000000
TypeNum:3093, icd_code:D_196.8, Count:8, avg_rank:1365.625000, Accuracy:0.000000
TypeNum:2475, icd_code:D_788.1, Count:8, avg_rank:1183.125000, Accuracy:0.000000
TypeNum:2237, icd_code:D_695.9, Count:8, avg_rank:1456.625000, Accuracy:0.000000
TypeNum:2245, icd_code:D_564.89, Count:8, avg_rank:1112.875000, Accuracy:0.000000
TypeNum:1094, icd_code:D_484.7, Count:8, avg_rank:557.000000, Accuracy:0.000000
TypeNum:1409, icd_code:D_511.1, Count:8, avg_rank:1538.125000, Accuracy:0.000000
TypeNum:1035, icd_code:D_530.6, Count:8, avg_rank:676.250000, Accuracy:0.000000
TypeNum:891, icd_code:D_579.9, Count:8, avg_rank:1436.625000, Accuracy:0.000000
TypeNum:1365, icd_code:D_E854.3, Count:8, avg_rank:1999.375000, Accuracy:0.000000
TypeNum:1088, icd_code:D_530.12, Count:8, avg_rank:1488.250000, Accuracy:0.000000
TypeNum:872, icd_code:D_110.5, Count:8, avg_rank:2331.750000, Accuracy:0.000000
TypeNum:3311, icd_code:D_997.99, Count:8, avg_rank:1540.500000, Accuracy:0.000000
TypeNum:931, icd_code:D_782.7, Count:8, avg_rank:1612.875000, Accuracy:0.000000
TypeNum:1411, icd_code:D_420.99, Count:8, avg_rank:1039.625000, Accuracy:0.000000
TypeNum:1006, icd_code:D_296.24, Count:8, avg_rank:2031.625000, Accuracy:0.000000
TypeNum:1473, icd_code:D_E931.7, Count:8, avg_rank:1856.250000, Accuracy:0.000000
TypeNum:1490, icd_code:D_323.9, Count:8, avg_rank:1607.250000, Accuracy:0.000000
TypeNum:1922, icd_code:D_038.44, Count:8, avg_rank:1229.500000, Accuracy:0.000000
TypeNum:925, icd_code:D_396.0, Count:8, avg_rank:1156.625000, Accuracy:0.000000
TypeNum:2319, icd_code:D_251.1, Count:8, avg_rank:2420.875000, Accuracy:0.000000
TypeNum:2232, icd_code:D_309.24, Count:8, avg_rank:2008.125000, Accuracy:0.000000
TypeNum:1250, icd_code:D_446.0, Count:8, avg_rank:2036.625000, Accuracy:0.000000
TypeNum:2361, icd_code:D_296.30, Count:8, avg_rank:1521.625000, Accuracy:0.000000
TypeNum:2386, icd_code:D_242.20, Count:8, avg_rank:1506.250000, Accuracy:0.000000
TypeNum:3482, icd_code:D_599.69, Count:8, avg_rank:1532.375000, Accuracy:0.000000
TypeNum:2653, icd_code:D_289.4, Count:8, avg_rank:1346.750000, Accuracy:0.000000
TypeNum:2099, icd_code:D_250.10, Count:8, avg_rank:1949.250000, Accuracy:0.000000
TypeNum:175, icd_code:D_810.00, Count:8, avg_rank:1690.125000, Accuracy:0.000000
TypeNum:2383, icd_code:D_V44.59, Count:8, avg_rank:842.000000, Accuracy:0.000000
TypeNum:442, icd_code:D_364.3, Count:8, avg_rank:3175.375000, Accuracy:0.000000
TypeNum:3235, icd_code:D_269.0, Count:7, avg_rank:2329.428571, Accuracy:0.000000
TypeNum:2209, icd_code:D_394.2, Count:7, avg_rank:1804.714286, Accuracy:0.000000
TypeNum:3114, icd_code:D_286.4, Count:7, avg_rank:3042.428571, Accuracy:0.000000
TypeNum:3990, icd_code:D_344.03, Count:7, avg_rank:1323.142857, Accuracy:0.000000
TypeNum:2658, icd_code:D_V64.3, Count:7, avg_rank:1571.857143, Accuracy:0.000000
TypeNum:1852, icd_code:D_V16.8, Count:7, avg_rank:2618.285714, Accuracy:0.000000
TypeNum:1077, icd_code:D_765.26, Count:7, avg_rank:1521.571429, Accuracy:0.000000
TypeNum:2572, icd_code:D_770.89, Count:7, avg_rank:39.857143, Accuracy:0.428571
TypeNum:1180, icd_code:D_765.28, Count:7, avg_rank:56.428571, Accuracy:0.571429
TypeNum:1182, icd_code:D_765.17, Count:7, avg_rank:27.714286, Accuracy:0.571429
TypeNum:1655, icd_code:D_701.5, Count:7, avg_rank:2359.714286, Accuracy:0.000000
TypeNum:2590, icd_code:D_E870.5, Count:7, avg_rank:1932.428571, Accuracy:0.000000
TypeNum:2377, icd_code:D_922.2, Count:7, avg_rank:1959.571429, Accuracy:0.000000
TypeNum:1753, icd_code:D_V54.13, Count:7, avg_rank:1254.285714, Accuracy:0.000000
TypeNum:1383, icd_code:D_765.14, Count:7, avg_rank:257.714286, Accuracy:0.142857
TypeNum:1384, icd_code:D_765.24, Count:7, avg_rank:213.285714, Accuracy:0.142857
TypeNum:3005, icd_code:D_726.33, Count:7, avg_rank:1592.000000, Accuracy:0.000000
TypeNum:3686, icd_code:D_574.31, Count:7, avg_rank:2058.000000, Accuracy:0.000000
TypeNum:3195, icd_code:D_331.5, Count:7, avg_rank:2015.000000, Accuracy:0.000000
TypeNum:2739, icd_code:D_491.9, Count:7, avg_rank:1282.714286, Accuracy:0.000000
TypeNum:2192, icd_code:D_998.51, Count:7, avg_rank:2295.428571, Accuracy:0.000000
TypeNum:624, icd_code:D_530.84, Count:7, avg_rank:2157.571429, Accuracy:0.000000
TypeNum:832, icd_code:D_773.1, Count:7, avg_rank:11.857143, Accuracy:0.857143
TypeNum:1874, icd_code:D_255.5, Count:7, avg_rank:3061.571429, Accuracy:0.000000
TypeNum:2768, icd_code:D_047.9, Count:7, avg_rank:3236.571429, Accuracy:0.000000
TypeNum:1471, icd_code:D_582.1, Count:7, avg_rank:1614.714286, Accuracy:0.000000
TypeNum:1372, icd_code:D_202.88, Count:7, avg_rank:1236.857143, Accuracy:0.000000
TypeNum:3027, icd_code:D_V85.36, Count:7, avg_rank:1891.571429, Accuracy:0.000000
TypeNum:2340, icd_code:D_173.7, Count:7, avg_rank:2451.857143, Accuracy:0.000000
TypeNum:2208, icd_code:D_E938.4, Count:7, avg_rank:2510.857143, Accuracy:0.000000
